a,b,R2
0.649299,0.002004,-2.160432
0.652305,0.002004,-2.139904
0.655311,0.002004,-2.119457
0.658317,0.002004,-2.099090
0.661323,0.002004,-2.078803
0.664329,0.002004,-2.058598
0.667335,0.002004,-2.038473
0.670341,0.002004,-2.018428
0.673347,0.002004,-1.998464
0.676353,0.002004,-1.978581
0.679359,0.002004,-1.958778
0.682365,0.002004,-1.939056
0.685371,0.002004,-1.919415
0.688377,0.002004,-1.899854
0.691383,0.002004,-1.880374
0.694389,0.002004,-1.860974
0.697395,0.002004,-1.841655
0.700401,0.002004,-1.822417
0.703407,0.002004,-1.803259
0.706413,0.002004,-1.784182
0.709419,0.002004,-1.765186
0.712425,0.002004,-1.746270
0.715431,0.002004,-1.727435
0.718437,0.002004,-1.708680
0.721443,0.002004,-1.690006
0.724449,0.002004,-1.671413
0.727455,0.002004,-1.652900
0.730461,0.002004,-1.634468
0.733467,0.002004,-1.616116
0.736473,0.002004,-1.597845
0.739479,0.002004,-1.579655
0.742485,0.002004,-1.561545
0.745491,0.002004,-1.543516
0.748497,0.002004,-1.525568
0.751503,0.002004,-1.507700
0.754509,0.002004,-1.489913
0.757515,0.002004,-1.472206
0.760521,0.002004,-1.454580
0.763527,0.002004,-1.437035
0.766533,0.002004,-1.419570
0.769539,0.002004,-1.402186
0.772545,0.002004,-1.384882
0.775551,0.002004,-1.367659
0.778557,0.002004,-1.350517
0.781563,0.002004,-1.333455
0.784569,0.002004,-1.316474
0.787575,0.002004,-1.299574
0.790581,0.002004,-1.282754
0.793587,0.002004,-1.266015
0.796593,0.002004,-1.249356
0.799599,0.002004,-1.232778
0.802605,0.002004,-1.216281
0.805611,0.002004,-1.199864
0.808617,0.002004,-1.183528
0.811623,0.002004,-1.167272
0.814629,0.002004,-1.151098
0.817635,0.002004,-1.135003
0.820641,0.002004,-1.118990
0.823647,0.002004,-1.103057
0.826653,0.002004,-1.087204
0.829659,0.002004,-1.071432
0.832665,0.002004,-1.055741
0.835671,0.002004,-1.040131
0.838677,0.002004,-1.024601
0.841683,0.002004,-1.009151
0.844689,0.002004,-0.993782
0.847695,0.002004,-0.978494
0.850701,0.002004,-0.963287
0.853707,0.002004,-0.948160
0.856713,0.002004,-0.933114
0.859719,0.002004,-0.918148
0.862725,0.002004,-0.903263
0.865731,0.002004,-0.888459
0.868737,0.002004,-0.873735
0.871743,0.002004,-0.859092
0.874749,0.002004,-0.844529
0.877756,0.002004,-0.830047
0.880762,0.002004,-0.815646
0.883768,0.002004,-0.801325
0.886774,0.002004,-0.787085
0.889780,0.002004,-0.772925
0.892786,0.002004,-0.758846
0.895792,0.002004,-0.744848
0.898798,0.002004,-0.730931
0.901804,0.002004,-0.717094
0.904810,0.002004,-0.703337
0.907816,0.002004,-0.689661
0.910822,0.002004,-0.676066
0.913828,0.002004,-0.662552
0.916834,0.002004,-0.649118
0.919840,0.002004,-0.635764
0.922846,0.002004,-0.622492
0.925852,0.002004,-0.609299
0.928858,0.002004,-0.596188
0.931864,0.002004,-0.583157
0.934870,0.002004,-0.570207
0.937876,0.002004,-0.557337
0.940882,0.002004,-0.544548
0.943888,0.002004,-0.531840
0.946894,0.002004,-0.519212
0.949900,0.002004,-0.506665
0.952906,0.002004,-0.494198
0.955912,0.002004,-0.481812
0.958918,0.002004,-0.469507
0.961924,0.002004,-0.457282
0.964930,0.002004,-0.445138
0.967936,0.002004,-0.433075
0.970942,0.002004,-0.421092
0.973948,0.002004,-0.409190
0.976954,0.002004,-0.397368
0.979960,0.002004,-0.385627
0.982966,0.002004,-0.373967
0.985972,0.002004,-0.362387
0.988978,0.002004,-0.350888
0.991984,0.002004,-0.339469
0.994990,0.002004,-0.328131
0.997996,0.002004,-0.316874
1.001002,0.002004,-0.305697
1.004008,0.002004,-0.294601
1.007014,0.002004,-0.283586
1.010020,0.002004,-0.272651
1.013026,0.002004,-0.261797
1.016032,0.002004,-0.251023
1.019038,0.002004,-0.240330
1.022044,0.002004,-0.229718
1.025050,0.002004,-0.219186
1.028056,0.002004,-0.208735
1.031062,0.002004,-0.198364
1.034068,0.002004,-0.188074
1.037074,0.002004,-0.177865
1.040080,0.002004,-0.167736
1.043086,0.002004,-0.157688
1.046092,0.002004,-0.147721
1.049098,0.002004,-0.137834
1.052104,0.002004,-0.128028
1.055110,0.002004,-0.118302
1.058116,0.002004,-0.108657
1.061122,0.002004,-0.099093
1.064128,0.002004,-0.089609
1.067134,0.002004,-0.080206
1.070140,0.002004,-0.070884
1.073146,0.002004,-0.061642
1.076152,0.002004,-0.052480
1.079158,0.002004,-0.043400
1.082164,0.002004,-0.034400
1.085170,0.002004,-0.025480
1.088176,0.002004,-0.016641
1.091182,0.002004,-0.007883
1.094188,0.002004,0.000794
1.097194,0.002004,0.009391
1.100200,0.002004,0.017908
1.103206,0.002004,0.026343
1.106212,0.002004,0.034699
1.109218,0.002004,0.042973
1.112224,0.002004,0.051167
1.115230,0.002004,0.059280
1.118236,0.002004,0.067313
1.121242,0.002004,0.075265
1.124248,0.002004,0.083136
1.127255,0.002004,0.090927
1.130261,0.002004,0.098637
1.133267,0.002004,0.106267
1.136273,0.002004,0.113816
1.139279,0.002004,0.121284
1.142285,0.002004,0.128672
1.145291,0.002004,0.135979
