a,b,R2
0.510219,-0.020416,0.000000
0.512223,-0.020416,0.000000
0.514227,-0.020416,0.000000
0.516231,-0.020416,0.000000
0.518235,-0.020416,0.000000
0.520239,-0.020416,0.000000
0.522243,-0.020416,0.000000
0.524247,-0.020416,0.000000
0.526251,-0.020416,0.000000
0.528255,-0.020416,0.000000
0.530259,-0.020416,0.000000
0.532263,-0.020416,0.000000
0.534267,-0.020416,0.000000
0.536271,-0.020416,0.000000
0.538275,-0.020416,0.000000
0.540279,-0.020416,0.000000
0.542283,-0.020416,0.000000
0.544287,-0.020416,0.000000
0.546291,-0.020416,0.000000
0.548295,-0.020416,0.000000
0.550299,-0.020416,0.000000
0.552303,-0.020416,0.000000
0.554307,-0.020416,0.000000
0.556311,-0.020416,0.000000
0.558315,-0.020416,0.000000
0.560319,-0.020416,0.000000
0.562323,-0.020416,0.000000
0.564327,-0.020416,0.000000
0.566331,-0.020416,0.000000
0.568335,-0.020416,0.000000
0.570339,-0.020416,0.000000
0.572343,-0.020416,0.000000
0.574347,-0.020416,0.000000
0.576351,-0.020416,0.000000
0.578355,-0.020416,0.000000
0.580359,-0.020416,0.000000
0.582363,-0.020416,0.000000
0.584367,-0.020416,0.000000
0.586371,-0.020416,0.000000
0.588375,-0.020416,0.000000
0.590379,-0.020416,0.000000
0.592383,-0.020416,0.000000
0.594387,-0.020416,0.000000
0.596391,-0.020416,0.000000
0.598395,-0.020416,0.000000
0.600399,-0.020416,0.000000
0.602403,-0.020416,0.000000
0.604407,-0.020416,0.000000
0.606411,-0.020416,0.000000
0.608415,-0.020416,0.000000
0.610419,-0.020416,0.000000
0.612423,-0.020416,0.000000
0.614427,-0.020416,0.000000
0.616431,-0.020416,0.000000
0.618435,-0.020416,0.000000
0.620439,-0.020416,0.000000
0.622443,-0.020416,0.000000
0.624447,-0.020416,0.000000
0.626451,-0.020416,0.000000
0.628455,-0.020416,0.000000
0.630459,-0.020416,0.000000
0.632463,-0.020416,0.000000
0.634467,-0.020416,0.000000
0.636471,-0.020416,0.000000
0.638475,-0.020416,0.000000
0.640479,-0.020416,0.000000
0.642483,-0.020416,0.000000
0.644487,-0.020416,0.000000
0.646491,-0.020416,0.000000
0.648495,-0.020416,0.000000
0.650499,-0.020416,0.000000
0.652503,-0.020416,0.000000
0.654507,-0.020416,0.000000
0.656511,-0.020416,0.000000
0.658515,-0.020416,0.000000
0.660519,-0.020416,0.000000
0.662523,-0.020416,0.000000
0.664527,-0.020416,0.000000
0.666531,-0.020416,0.000000
0.668535,-0.020416,0.000000
0.670539,-0.020416,0.000000
0.672543,-0.020416,0.000000
0.674547,-0.020416,0.000000
0.676551,-0.020416,0.000000
0.678555,-0.020416,0.000000
0.680559,-0.020416,0.000000
0.682563,-0.020416,0.000000
0.684567,-0.020416,0.000000
0.686571,-0.020416,0.000000
0.688575,-0.020416,0.000000
0.690579,-0.020416,0.000000
0.692583,-0.020416,0.000000
0.694587,-0.020416,0.000000
0.696591,-0.020416,0.000000
0.698595,-0.020416,0.000000
0.700599,-0.020416,0.000000
0.702603,-0.020416,0.000000
0.704607,-0.020416,0.000000
0.706611,-0.020416,0.000000
0.708615,-0.020416,0.000000
0.710619,-0.020416,0.000000
0.712623,-0.020416,0.000000
0.714627,-0.020416,0.000000
0.716631,-0.020416,0.000000
0.718635,-0.020416,0.000000
0.720639,-0.020416,0.000000
0.722643,-0.020416,0.000000
0.724647,-0.020416,0.000000
0.726651,-0.020416,0.000000
0.728655,-0.020416,0.000000
0.730659,-0.020416,0.000000
0.732663,-0.020416,0.000000
0.734667,-0.020416,0.000000
0.736671,-0.020416,0.000000
0.738675,-0.020416,0.000000
0.740679,-0.020416,0.000000
0.742683,-0.020416,0.000000
0.744688,-0.020416,0.000000
0.746692,-0.020416,0.000000
0.748696,-0.020416,0.000000
0.750700,-0.020416,0.000000
0.752704,-0.020416,0.000000
0.754708,-0.020416,0.000000
0.756712,-0.020416,0.000000
0.758716,-0.020416,0.000000
0.760720,-0.020416,0.000000
0.762724,-0.020416,0.000000
0.764728,-0.020416,0.000000
0.766732,-0.020416,0.000000
0.768736,-0.020416,0.000000
0.770740,-0.020416,0.000000
0.772744,-0.020416,0.000000
0.774748,-0.020416,0.000000
0.776752,-0.020416,0.000000
0.778756,-0.020416,0.000000
0.780760,-0.020416,0.000000
0.782764,-0.020416,0.000000
0.784768,-0.020416,0.000000
0.786772,-0.020416,0.000000
0.788776,-0.020416,0.000000
0.790780,-0.020416,0.000000
0.792784,-0.020416,0.000000
0.794788,-0.020416,0.000000
0.796792,-0.020416,0.000000
0.798796,-0.020416,0.000000
0.800800,-0.020416,0.000000
0.802804,-0.020416,0.000000
0.804808,-0.020416,0.000000
0.806812,-0.020416,0.000000
0.808816,-0.020416,0.000000
