a,b,R2
0.216433,0.070140,-7.253074
0.219439,0.070140,-7.215814
0.222445,0.070140,-7.178655
0.225451,0.070140,-7.141596
0.228457,0.070140,-7.104637
0.231463,0.070140,-7.067779
0.234469,0.070140,-7.031022
0.237475,0.070140,-6.994365
0.240481,0.070140,-6.957808
0.243487,0.070140,-6.921352
0.246493,0.070140,-6.884996
0.249499,0.070140,-6.848741
0.252505,0.070140,-6.812586
0.255511,0.070140,-6.776532
0.258517,0.070140,-6.740578
0.261523,0.070140,-6.704725
0.264529,0.070140,-6.668972
0.267535,0.070140,-6.633319
0.270541,0.070140,-6.597767
0.273547,0.070140,-6.562315
0.276553,0.070140,-6.526964
0.279559,0.070140,-6.491713
0.282565,0.070140,-6.456563
0.285571,0.070140,-6.421513
0.288577,0.070140,-6.386564
0.291583,0.070140,-6.351715
0.294589,0.070140,-6.316966
0.297595,0.070140,-6.282318
0.300601,0.070140,-6.247771
0.303607,0.070140,-6.213323
0.306613,0.070140,-6.178977
0.309619,0.070140,-6.144730
0.312625,0.070140,-6.110585
0.315631,0.070140,-6.076539
0.318637,0.070140,-6.042594
0.321643,0.070140,-6.008750
0.324649,0.070140,-5.975006
0.327655,0.070140,-5.941362
0.330661,0.070140,-5.907819
0.333667,0.070140,-5.874377
0.336673,0.070140,-5.841035
0.339679,0.070140,-5.807793
0.342685,0.070140,-5.774651
0.345691,0.070140,-5.741611
0.348697,0.070140,-5.708670
0.351703,0.070140,-5.675830
0.354709,0.070140,-5.643091
0.357715,0.070140,-5.610452
0.360721,0.070140,-5.577913
0.363727,0.070140,-5.545475
0.366733,0.070140,-5.513137
0.369739,0.070140,-5.480900
0.372745,0.070140,-5.448763
0.375752,0.070140,-5.416727
0.378758,0.070140,-5.384791
0.381764,0.070140,-5.352956
0.384770,0.070140,-5.321221
0.387776,0.070140,-5.289586
0.390782,0.070140,-5.258052
0.393788,0.070140,-5.226618
0.396794,0.070140,-5.195285
0.399800,0.070140,-5.164052
0.402806,0.070140,-5.132920
0.405812,0.070140,-5.101888
0.408818,0.070140,-5.070957
0.411824,0.070140,-5.040126
0.414830,0.070140,-5.009395
0.417836,0.070140,-4.978765
0.420842,0.070140,-4.948236
0.423848,0.070140,-4.917807
0.426854,0.070140,-4.887478
0.429860,0.070140,-4.857250
0.432866,0.070140,-4.827122
0.435872,0.070140,-4.797095
0.438878,0.070140,-4.767168
0.441884,0.070140,-4.737341
0.444890,0.070140,-4.707615
0.447896,0.070140,-4.677990
0.450902,0.070140,-4.648465
0.453908,0.070140,-4.619040
0.456914,0.070140,-4.589716
0.459920,0.070140,-4.560492
0.462926,0.070140,-4.531369
0.465932,0.070140,-4.502346
0.468938,0.070140,-4.473424
0.471944,0.070140,-4.444602
0.474950,0.070140,-4.415880
0.477956,0.070140,-4.387259
0.480962,0.070140,-4.358738
0.483968,0.070140,-4.330318
0.486974,0.070140,-4.301999
0.489980,0.070140,-4.273779
0.492986,0.070140,-4.245661
0.495992,0.070140,-4.217642
0.498998,0.070140,-4.189724
0.502004,0.070140,-4.161907
0.505010,0.070140,-4.134190
0.508016,0.070140,-4.106573
0.511022,0.070140,-4.079057
0.514028,0.070140,-4.051642
0.517034,0.070140,-4.024327
0.520040,0.070140,-3.997112
0.523046,0.070140,-3.969997
0.526052,0.070140,-3.942984
0.529058,0.070140,-3.916070
0.532064,0.070140,-3.889257
0.535070,0.070140,-3.862545
0.538076,0.070140,-3.835933
0.541082,0.070140,-3.809421
0.544088,0.070140,-3.783010
0.547094,0.070140,-3.756699
0.550100,0.070140,-3.730489
0.553106,0.070140,-3.704379
0.556112,0.070140,-3.678370
0.559118,0.070140,-3.652461
0.562124,0.070140,-3.626653
0.565130,0.070140,-3.600945
0.568136,0.070140,-3.575337
0.571142,0.070140,-3.549830
0.574148,0.070140,-3.524424
0.577154,0.070140,-3.499117
0.580160,0.070140,-3.473912
0.583166,0.070140,-3.448806
0.586172,0.070140,-3.423801
0.589178,0.070140,-3.398897
0.592184,0.070140,-3.374093
0.595190,0.070140,-3.349390
0.598196,0.070140,-3.324787
0.601202,0.070140,-3.300284
0.604208,0.070140,-3.275882
0.607214,0.070140,-3.251580
0.610220,0.070140,-3.227379
0.613226,0.070140,-3.203278
0.616232,0.070140,-3.179278
0.619238,0.070140,-3.155378
0.622244,0.070140,-3.131579
0.625251,0.070140,-3.107880
0.628257,0.070140,-3.084281
0.631263,0.070140,-3.060783
0.634269,0.070140,-3.037385
0.637275,0.070140,-3.014088
0.640281,0.070140,-2.990892
0.643287,0.070140,-2.967795
0.646293,0.070140,-2.944799
0.649299,0.070140,-2.921904
0.652305,0.070140,-2.899109
0.655311,0.070140,-2.876415
0.658317,0.070140,-2.853821
0.661323,0.070140,-2.831327
0.664329,0.070140,-2.808934
0.667335,0.070140,-2.786641
0.670341,0.070140,-2.764449
0.673347,0.070140,-2.742357
0.676353,0.070140,-2.720366
0.679359,0.070140,-2.698475
0.682365,0.070140,-2.676685
0.685371,0.070140,-2.654995
0.688377,0.070140,-2.633405
0.691383,0.070140,-2.611916
0.694389,0.070140,-2.590527
0.697395,0.070140,-2.569239
0.700401,0.070140,-2.548051
0.703407,0.070140,-2.526964
0.706413,0.070140,-2.505977
0.709419,0.070140,-2.485091
0.712425,0.070140,-2.464305
0.715431,0.070140,-2.443620
0.718437,0.070140,-2.423035
0.721443,0.070140,-2.402550
0.724449,0.070140,-2.382166
0.727455,0.070140,-2.361882
0.730461,0.070140,-2.341699
0.733467,0.070140,-2.321616
0.736473,0.070140,-2.301634
0.739479,0.070140,-2.281752
0.742485,0.070140,-2.261971
0.745491,0.070140,-2.242290
0.748497,0.070140,-2.222709
0.751503,0.070140,-2.203229
0.754509,0.070140,-2.183849
0.757515,0.070140,-2.164570
0.760521,0.070140,-2.145392
0.763527,0.070140,-2.126313
0.766533,0.070140,-2.107335
0.769539,0.070140,-2.088458
0.772545,0.070140,-2.069681
0.775551,0.070140,-2.051005
0.778557,0.070140,-2.032429
0.781563,0.070140,-2.013953
0.784569,0.070140,-1.995578
0.787575,0.070140,-1.977303
0.790581,0.070140,-1.959129
0.793587,0.070140,-1.941055
0.796593,0.070140,-1.923082
0.799599,0.070140,-1.905209
0.802605,0.070140,-1.887437
0.805611,0.070140,-1.869765
0.808617,0.070140,-1.852193
0.811623,0.070140,-1.834722
0.814629,0.070140,-1.817352
0.817635,0.070140,-1.800081
0.820641,0.070140,-1.782912
0.823647,0.070140,-1.765842
0.826653,0.070140,-1.748874
0.829659,0.070140,-1.732005
0.832665,0.070140,-1.715237
0.835671,0.070140,-1.698570
0.838677,0.070140,-1.682003
0.841683,0.070140,-1.665536
0.844689,0.070140,-1.649170
0.847695,0.070140,-1.632904
0.850701,0.070140,-1.616739
0.853707,0.070140,-1.600675
0.856713,0.070140,-1.584710
0.859719,0.070140,-1.568846
0.862725,0.070140,-1.553083
0.865731,0.070140,-1.537420
0.868737,0.070140,-1.521857
0.871743,0.070140,-1.506395
0.874749,0.070140,-1.491034
0.877756,0.070140,-1.475773
0.880762,0.070140,-1.460612
0.883768,0.070140,-1.445552
0.886774,0.070140,-1.430592
0.889780,0.070140,-1.415732
0.892786,0.070140,-1.400974
0.895792,0.070140,-1.386315
0.898798,0.070140,-1.371757
0.901804,0.070140,-1.357300
0.904810,0.070140,-1.342942
0.907816,0.070140,-1.328686
0.910822,0.070140,-1.314530
0.913828,0.070140,-1.300474
0.916834,0.070140,-1.286518
0.919840,0.070140,-1.272664
0.922846,0.070140,-1.258909
0.925852,0.070140,-1.245255
0.928858,0.070140,-1.231702
0.931864,0.070140,-1.218249
0.934870,0.070140,-1.204896
0.937876,0.070140,-1.191644
0.940882,0.070140,-1.178492
0.943888,0.070140,-1.165441
0.946894,0.070140,-1.152490
0.949900,0.070140,-1.139640
0.952906,0.070140,-1.126890
0.955912,0.070140,-1.114240
0.958918,0.070140,-1.101691
0.961924,0.070140,-1.089243
0.964930,0.070140,-1.076895
0.967936,0.070140,-1.064647
0.970942,0.070140,-1.052500
0.973948,0.070140,-1.040453
0.976954,0.070140,-1.028507
0.979960,0.070140,-1.016661
0.982966,0.070140,-1.004916
0.985972,0.070140,-0.993271
0.988978,0.070140,-0.981726
0.991984,0.070140,-0.970282
0.994990,0.070140,-0.958938
0.997996,0.070140,-0.947695
1.001002,0.070140,-0.936553
1.004008,0.070140,-0.925510
1.007014,0.070140,-0.914568
1.010020,0.070140,-0.903727
1.013026,0.070140,-0.892986
1.016032,0.070140,-0.882346
1.019038,0.070140,-0.871806
1.022044,0.070140,-0.861366
1.025050,0.070140,-0.851027
1.028056,0.070140,-0.840788
1.031062,0.070140,-0.830650
1.034068,0.070140,-0.820613
1.037074,0.070140,-0.810675
1.040080,0.070140,-0.800838
1.043086,0.070140,-0.791102
1.046092,0.070140,-0.781466
1.049098,0.070140,-0.771931
1.052104,0.070140,-0.762495
1.055110,0.070140,-0.753161
1.058116,0.070140,-0.743927
1.061122,0.070140,-0.734793
1.064128,0.070140,-0.725760
1.067134,0.070140,-0.716827
1.070140,0.070140,-0.707995
1.073146,0.070140,-0.699263
1.076152,0.070140,-0.690631
1.079158,0.070140,-0.682100
1.082164,0.070140,-0.673670
1.085170,0.070140,-0.665340
1.088176,0.070140,-0.657110
1.091182,0.070140,-0.648981
1.094188,0.070140,-0.640952
1.097194,0.070140,-0.633024
1.100200,0.070140,-0.625196
1.103206,0.070140,-0.617468
1.106212,0.070140,-0.609842
1.109218,0.070140,-0.602315
1.112224,0.070140,-0.594889
1.115230,0.070140,-0.587563
1.118236,0.070140,-0.580338
1.121242,0.070140,-0.573214
1.124248,0.070140,-0.566189
1.127255,0.070140,-0.559265
1.130261,0.070140,-0.552442
1.133267,0.070140,-0.545719
1.136273,0.070140,-0.539097
1.139279,0.070140,-0.532575
1.142285,0.070140,-0.526153
1.145291,0.070140,-0.519832
1.148297,0.070140,-0.513612
1.151303,0.070140,-0.507491
1.154309,0.070140,-0.501472
1.157315,0.070140,-0.495552
1.160321,0.070140,-0.489733
1.163327,0.070140,-0.484015
1.166333,0.070140,-0.478397
1.169339,0.070140,-0.472880
1.172345,0.070140,-0.467463
1.175351,0.070140,-0.462146
1.178357,0.070140,-0.456930
1.181363,0.070140,-0.451814
1.184369,0.070140,-0.446799
1.187375,0.070140,-0.441884
1.190381,0.070140,-0.437070
1.193387,0.070140,-0.432356
1.196393,0.070140,-0.427742
1.199399,0.070140,-0.423229
1.202405,0.070140,-0.418817
1.205411,0.070140,-0.414505
1.208417,0.070140,-0.410293
1.211423,0.070140,-0.406182
1.214429,0.070140,-0.402171
1.217435,0.070140,-0.398261
1.220441,0.070140,-0.394451
1.223447,0.070140,-0.390742
1.226453,0.070140,-0.387133
1.229459,0.070140,-0.383624
1.232465,0.070140,-0.380216
1.235471,0.070140,-0.376909
1.238477,0.070140,-0.373702
1.241483,0.070140,-0.370595
1.244489,0.070140,-0.367589
1.247495,0.070140,-0.364683
1.250501,0.070140,-0.361877
1.253507,0.070140,-0.359173
1.256513,0.070140,-0.356568
1.259519,0.070140,-0.354064
1.262525,0.070140,-0.351661
1.265531,0.070140,-0.349358
1.268537,0.070140,-0.347155
1.271543,0.070140,-0.345053
1.274549,0.070140,-0.343051
1.277555,0.070140,-0.341150
1.280561,0.070140,-0.339349
1.283567,0.070140,-0.337648
1.286573,0.070140,-0.336049
1.289579,0.070140,-0.334549
1.292585,0.070140,-0.333150
1.295591,0.070140,-0.331851
1.298597,0.070140,-0.330653
1.301603,0.070140,-0.329556
1.304609,0.070140,-0.328558
1.307615,0.070140,-0.327662
1.310621,0.070140,-0.326865
1.313627,0.070140,-0.326169
1.316633,0.070140,-0.325574
1.319639,0.070140,-0.325079
1.322645,0.070140,-0.324684
1.325651,0.070140,-0.324390
1.328657,0.070140,-0.324197
1.331663,0.070140,-0.324103
1.334669,0.070140,-0.324111
1.337675,0.070140,-0.324218
1.340681,0.070140,-0.324427
1.343687,0.070140,-0.324735
1.346693,0.070140,-0.325144
1.349699,0.070140,-0.325654
1.352705,0.070140,-0.326264
1.355711,0.070140,-0.326974
1.358717,0.070140,-0.327785
1.361723,0.070140,-0.328696
1.364729,0.070140,-0.329708
1.367735,0.070140,-0.330820
1.370741,0.070140,-0.332033
1.373747,0.070140,-0.333346
1.376754,0.070140,-0.334760
1.379760,0.070140,-0.336274
1.382766,0.070140,-0.337888
1.385772,0.070140,-0.339603
1.388778,0.070140,-0.341419
1.391784,0.070140,-0.343334
1.394790,0.070140,-0.345351
1.397796,0.070140,-0.347467
1.400802,0.070140,-0.349685
1.403808,0.070140,-0.352002
1.406814,0.070140,-0.354420
1.409820,0.070140,-0.356939
1.412826,0.070140,-0.359558
1.415832,0.070140,-0.362277
1.418838,0.070140,-0.365097
1.421844,0.070140,-0.368017
1.424850,0.070140,-0.371038
1.427856,0.070140,-0.374159
1.430862,0.070140,-0.377381
1.433868,0.070140,-0.380703
1.436874,0.070140,-0.384126
1.439880,0.070140,-0.387649
1.442886,0.070140,-0.391272
1.445892,0.070140,-0.394996
1.448898,0.070140,-0.398820
1.451904,0.070140,-0.402745
1.454910,0.070140,-0.406771
1.457916,0.070140,-0.410896
1.460922,0.070140,-0.415122
1.463928,0.070140,-0.419449
1.466934,0.070140,-0.423876
1.469940,0.070140,-0.428404
1.472946,0.070140,-0.433032
1.475952,0.070140,-0.437760
1.478958,0.070140,-0.442589
1.481964,0.070140,-0.447518
1.484970,0.070140,-0.452548
1.487976,0.070140,-0.457678
1.490982,0.070140,-0.462909
1.493988,0.070140,-0.468240
1.496994,0.070140,-0.473672
1.500000,0.070140,-0.479204
0.000000,0.072144,-10.140768
0.003006,0.072144,-10.096380
0.006012,0.072144,-10.052093
0.009018,0.072144,-10.007906
0.012024,0.072144,-9.963819
0.015030,0.072144,-9.919833
0.018036,0.072144,-9.875947
0.021042,0.072144,-9.832162
0.024048,0.072144,-9.788477
0.027054,0.072144,-9.744893
0.030060,0.072144,-9.701409
0.033066,0.072144,-9.658026
0.036072,0.072144,-9.614743
0.039078,0.072144,-9.571560
0.042084,0.072144,-9.528478
0.045090,0.072144,-9.485497
0.048096,0.072144,-9.442615
0.051102,0.072144,-9.399835
0.054108,0.072144,-9.357154
0.057114,0.072144,-9.314575
0.060120,0.072144,-9.272095
0.063126,0.072144,-9.229716
0.066132,0.072144,-9.187438
0.069138,0.072144,-9.145260
0.072144,0.072144,-9.103182
0.075150,0.072144,-9.061205
0.078156,0.072144,-9.019329
0.081162,0.072144,-8.977552
0.084168,0.072144,-8.935877
0.087174,0.072144,-8.894301
0.090180,0.072144,-8.852826
0.093186,0.072144,-8.811452
0.096192,0.072144,-8.770178
0.099198,0.072144,-8.729004
0.102204,0.072144,-8.687931
0.105210,0.072144,-8.646959
0.108216,0.072144,-8.606087
0.111222,0.072144,-8.565315
0.114228,0.072144,-8.524644
0.117234,0.072144,-8.484073
0.120240,0.072144,-8.443602
0.123246,0.072144,-8.403232
0.126253,0.072144,-8.362963
0.129259,0.072144,-8.322794
0.132265,0.072144,-8.282725
0.135271,0.072144,-8.242757
0.138277,0.072144,-8.202890
0.141283,0.072144,-8.163122
0.144289,0.072144,-8.123456
0.147295,0.072144,-8.083889
0.150301,0.072144,-8.044423
0.153307,0.072144,-8.005058
0.156313,0.072144,-7.965793
0.159319,0.072144,-7.926629
0.162325,0.072144,-7.887565
0.165331,0.072144,-7.848601
0.168337,0.072144,-7.809738
0.171343,0.072144,-7.770975
0.174349,0.072144,-7.732313
0.177355,0.072144,-7.693751
0.180361,0.072144,-7.655290
0.183367,0.072144,-7.616929
0.186373,0.072144,-7.578668
0.189379,0.072144,-7.540508
0.192385,0.072144,-7.502449
0.195391,0.072144,-7.464490
0.198397,0.072144,-7.426631
0.201403,0.072144,-7.388873
0.204409,0.072144,-7.351215
0.207415,0.072144,-7.313658
0.210421,0.072144,-7.276201
0.213427,0.072144,-7.238844
0.216433,0.072144,-7.201588
0.219439,0.072144,-7.164433
0.222445,0.072144,-7.127378
0.225451,0.072144,-7.090423
0.228457,0.072144,-7.053569
0.231463,0.072144,-7.016815
0.234469,0.072144,-6.980162
0.237475,0.072144,-6.943609
0.240481,0.072144,-6.907157
0.243487,0.072144,-6.870805
0.246493,0.072144,-6.834553
0.249499,0.072144,-6.798402
0.252505,0.072144,-6.762352
0.255511,0.072144,-6.726402
0.258517,0.072144,-6.690552
0.261523,0.072144,-6.654803
0.264529,0.072144,-6.619154
0.267535,0.072144,-6.583606
0.270541,0.072144,-6.548158
0.273547,0.072144,-6.512811
0.276553,0.072144,-6.477564
0.279559,0.072144,-6.442417
0.282565,0.072144,-6.407371
0.285571,0.072144,-6.372425
0.288577,0.072144,-6.337580
0.291583,0.072144,-6.302836
0.294589,0.072144,-6.268191
0.297595,0.072144,-6.233648
0.300601,0.072144,-6.199204
0.303607,0.072144,-6.164861
0.306613,0.072144,-6.130619
0.309619,0.072144,-6.096477
0.312625,0.072144,-6.062435
0.315631,0.072144,-6.028494
0.318637,0.072144,-5.994653
0.321643,0.072144,-5.960913
0.324649,0.072144,-5.927274
0.327655,0.072144,-5.893734
0.330661,0.072144,-5.860295
0.333667,0.072144,-5.826957
0.336673,0.072144,-5.793719
0.339679,0.072144,-5.760582
0.342685,0.072144,-5.727544
0.345691,0.072144,-5.694608
0.348697,0.072144,-5.661772
0.351703,0.072144,-5.629036
0.354709,0.072144,-5.596401
0.357715,0.072144,-5.563866
0.360721,0.072144,-5.531432
0.363727,0.072144,-5.499098
0.366733,0.072144,-5.466864
0.369739,0.072144,-5.434731
0.372745,0.072144,-5.402699
0.375752,0.072144,-5.370767
0.378758,0.072144,-5.338935
0.381764,0.072144,-5.307204
0.384770,0.072144,-5.275573
0.387776,0.072144,-5.244043
0.390782,0.072144,-5.212613
0.393788,0.072144,-5.181283
0.396794,0.072144,-5.150054
0.399800,0.072144,-5.118926
0.402806,0.072144,-5.087898
0.405812,0.072144,-5.056970
0.408818,0.072144,-5.026143
0.411824,0.072144,-4.995416
0.414830,0.072144,-4.964790
0.417836,0.072144,-4.934264
0.420842,0.072144,-4.903839
0.423848,0.072144,-4.873514
0.426854,0.072144,-4.843290
0.429860,0.072144,-4.813166
0.432866,0.072144,-4.783142
0.435872,0.072144,-4.753219
0.438878,0.072144,-4.723396
0.441884,0.072144,-4.693674
0.444890,0.072144,-4.664052
0.447896,0.072144,-4.634531
0.450902,0.072144,-4.605110
0.453908,0.072144,-4.575790
0.456914,0.072144,-4.546570
0.459920,0.072144,-4.517451
0.462926,0.072144,-4.488431
0.465932,0.072144,-4.459513
0.468938,0.072144,-4.430695
0.471944,0.072144,-4.401977
0.474950,0.072144,-4.373360
0.477956,0.072144,-4.344843
0.480962,0.072144,-4.316427
0.483968,0.072144,-4.288111
0.486974,0.072144,-4.259895
0.489980,0.072144,-4.231780
0.492986,0.072144,-4.203766
0.495992,0.072144,-4.175852
0.498998,0.072144,-4.148038
0.502004,0.072144,-4.120325
0.505010,0.072144,-4.092712
0.508016,0.072144,-4.065200
0.511022,0.072144,-4.037788
0.514028,0.072144,-4.010477
0.517034,0.072144,-3.983266
0.520040,0.072144,-3.956155
0.523046,0.072144,-3.929145
0.526052,0.072144,-3.902236
0.529058,0.072144,-3.875426
0.532064,0.072144,-3.848718
0.535070,0.072144,-3.822109
0.538076,0.072144,-3.795602
0.541082,0.072144,-3.769194
0.544088,0.072144,-3.742887
0.547094,0.072144,-3.716681
0.550100,0.072144,-3.690575
0.553106,0.072144,-3.664569
0.556112,0.072144,-3.638664
0.559118,0.072144,-3.612860
0.562124,0.072144,-3.587156
0.565130,0.072144,-3.561552
0.568136,0.072144,-3.536048
0.571142,0.072144,-3.510646
0.574148,0.072144,-3.485343
0.577154,0.072144,-3.460141
0.580160,0.072144,-3.435040
0.583166,0.072144,-3.410039
0.586172,0.072144,-3.385138
0.589178,0.072144,-3.360338
0.592184,0.072144,-3.335638
0.595190,0.072144,-3.311039
0.598196,0.072144,-3.286540
0.601202,0.072144,-3.262142
0.604208,0.072144,-3.237844
0.607214,0.072144,-3.213647
0.610220,0.072144,-3.189550
0.613226,0.072144,-3.165553
0.616232,0.072144,-3.141657
0.619238,0.072144,-3.117861
0.622244,0.072144,-3.094166
0.625251,0.072144,-3.070572
0.628257,0.072144,-3.047077
0.631263,0.072144,-3.023683
0.634269,0.072144,-3.000390
0.637275,0.072144,-2.977197
0.640281,0.072144,-2.954105
0.643287,0.072144,-2.931113
0.646293,0.072144,-2.908221
0.649299,0.072144,-2.885430
0.652305,0.072144,-2.862739
0.655311,0.072144,-2.840149
0.658317,0.072144,-2.817659
0.661323,0.072144,-2.795270
0.664329,0.072144,-2.772981
0.667335,0.072144,-2.750793
0.670341,0.072144,-2.728705
0.673347,0.072144,-2.706717
0.676353,0.072144,-2.684830
0.679359,0.072144,-2.663043
0.682365,0.072144,-2.641357
0.685371,0.072144,-2.619771
0.688377,0.072144,-2.598286
0.691383,0.072144,-2.576901
0.694389,0.072144,-2.555617
0.697395,0.072144,-2.534433
0.700401,0.072144,-2.513349
0.703407,0.072144,-2.492366
0.706413,0.072144,-2.471484
0.709419,0.072144,-2.450702
0.712425,0.072144,-2.430020
0.715431,0.072144,-2.409439
0.718437,0.072144,-2.388958
0.721443,0.072144,-2.368578
0.724449,0.072144,-2.348298
0.727455,0.072144,-2.328118
0.730461,0.072144,-2.308039
0.733467,0.072144,-2.288061
0.736473,0.072144,-2.268183
0.739479,0.072144,-2.248405
0.742485,0.072144,-2.228728
0.745491,0.072144,-2.209151
0.748497,0.072144,-2.189675
0.751503,0.072144,-2.170299
0.754509,0.072144,-2.151024
0.757515,0.072144,-2.131849
0.760521,0.072144,-2.112774
0.763527,0.072144,-2.093800
0.766533,0.072144,-2.074927
0.769539,0.072144,-2.056154
0.772545,0.072144,-2.037481
0.775551,0.072144,-2.018909
0.778557,0.072144,-2.000437
0.781563,0.072144,-1.982066
0.784569,0.072144,-1.963795
0.787575,0.072144,-1.945624
0.790581,0.072144,-1.927554
0.793587,0.072144,-1.909585
0.796593,0.072144,-1.891716
0.799599,0.072144,-1.873947
0.802605,0.072144,-1.856279
0.805611,0.072144,-1.838711
0.808617,0.072144,-1.821244
0.811623,0.072144,-1.803877
0.814629,0.072144,-1.786611
0.817635,0.072144,-1.769445
0.820641,0.072144,-1.752379
0.823647,0.072144,-1.735414
0.826653,0.072144,-1.718550
0.829659,0.072144,-1.701786
0.832665,0.072144,-1.685122
0.835671,0.072144,-1.668559
0.838677,0.072144,-1.652096
0.841683,0.072144,-1.635734
0.844689,0.072144,-1.619472
0.847695,0.072144,-1.603310
0.850701,0.072144,-1.587249
0.853707,0.072144,-1.571289
0.856713,0.072144,-1.555429
0.859719,0.072144,-1.539669
0.862725,0.072144,-1.524010
0.865731,0.072144,-1.508451
0.868737,0.072144,-1.492993
0.871743,0.072144,-1.477635
0.874749,0.072144,-1.462378
0.877756,0.072144,-1.447221
0.880762,0.072144,-1.432165
0.883768,0.072144,-1.417208
0.886774,0.072144,-1.402353
0.889780,0.072144,-1.387598
0.892786,0.072144,-1.372943
0.895792,0.072144,-1.358389
0.898798,0.072144,-1.343935
0.901804,0.072144,-1.329582
0.904810,0.072144,-1.315329
0.907816,0.072144,-1.301177
0.910822,0.072144,-1.287125
0.913828,0.072144,-1.273173
0.916834,0.072144,-1.259322
0.919840,0.072144,-1.245571
0.922846,0.072144,-1.231921
0.925852,0.072144,-1.218371
0.928858,0.072144,-1.204922
0.931864,0.072144,-1.191573
0.934870,0.072144,-1.178325
0.937876,0.072144,-1.165177
0.940882,0.072144,-1.152130
0.943888,0.072144,-1.139183
0.946894,0.072144,-1.126336
0.949900,0.072144,-1.113590
0.952906,0.072144,-1.100944
0.955912,0.072144,-1.088399
0.958918,0.072144,-1.075954
0.961924,0.072144,-1.063610
0.964930,0.072144,-1.051366
0.967936,0.072144,-1.039223
0.970942,0.072144,-1.027180
0.973948,0.072144,-1.015237
0.976954,0.072144,-1.003395
0.979960,0.072144,-0.991654
0.982966,0.072144,-0.980012
0.985972,0.072144,-0.968472
0.988978,0.072144,-0.957031
0.991984,0.072144,-0.945692
0.994990,0.072144,-0.934452
0.997996,0.072144,-0.923313
1.001002,0.072144,-0.912275
1.004008,0.072144,-0.901337
1.007014,0.072144,-0.890499
1.010020,0.072144,-0.879762
1.013026,0.072144,-0.869126
1.016032,0.072144,-0.858589
1.019038,0.072144,-0.848154
1.022044,0.072144,-0.837818
1.025050,0.072144,-0.827583
1.028056,0.072144,-0.817449
1.031062,0.072144,-0.807415
1.034068,0.072144,-0.797482
1.037074,0.072144,-0.787648
1.040080,0.072144,-0.777916
1.043086,0.072144,-0.768284
1.046092,0.072144,-0.758752
1.049098,0.072144,-0.749321
1.052104,0.072144,-0.739990
1.055110,0.072144,-0.730760
1.058116,0.072144,-0.721630
1.061122,0.072144,-0.712600
1.064128,0.072144,-0.703671
1.067134,0.072144,-0.694843
1.070140,0.072144,-0.686115
1.073146,0.072144,-0.677487
1.076152,0.072144,-0.668960
1.079158,0.072144,-0.660533
1.082164,0.072144,-0.652207
1.085170,0.072144,-0.643981
1.088176,0.072144,-0.635855
1.091182,0.072144,-0.627830
1.094188,0.072144,-0.619906
1.097194,0.072144,-0.612082
1.100200,0.072144,-0.604358
1.103206,0.072144,-0.596735
1.106212,0.072144,-0.589212
1.109218,0.072144,-0.581790
1.112224,0.072144,-0.574468
1.115230,0.072144,-0.567247
1.118236,0.072144,-0.560126
1.121242,0.072144,-0.553106
1.124248,0.072144,-0.546186
1.127255,0.072144,-0.539366
1.130261,0.072144,-0.532647
1.133267,0.072144,-0.526028
1.136273,0.072144,-0.519510
1.139279,0.072144,-0.513092
1.142285,0.072144,-0.506775
1.145291,0.072144,-0.500558
1.148297,0.072144,-0.494442
1.151303,0.072144,-0.488426
1.154309,0.072144,-0.482510
1.157315,0.072144,-0.476695
1.160321,0.072144,-0.470981
1.163327,0.072144,-0.465367
1.166333,0.072144,-0.459853
1.169339,0.072144,-0.454440
1.172345,0.072144,-0.449127
1.175351,0.072144,-0.443914
1.178357,0.072144,-0.438803
1.181363,0.072144,-0.433791
1.184369,0.072144,-0.428880
1.187375,0.072144,-0.424070
1.190381,0.072144,-0.419359
1.193387,0.072144,-0.414750
1.196393,0.072144,-0.410241
1.199399,0.072144,-0.405832
1.202405,0.072144,-0.401524
1.205411,0.072144,-0.397316
1.208417,0.072144,-0.393208
1.211423,0.072144,-0.389201
1.214429,0.072144,-0.385295
1.217435,0.072144,-0.381489
1.220441,0.072144,-0.377783
1.223447,0.072144,-0.374178
1.226453,0.072144,-0.370673
1.229459,0.072144,-0.367269
1.232465,0.072144,-0.363965
1.235471,0.072144,-0.360762
1.238477,0.072144,-0.357659
1.241483,0.072144,-0.354657
1.244489,0.072144,-0.351755
1.247495,0.072144,-0.348953
1.250501,0.072144,-0.346252
1.253507,0.072144,-0.343651
1.256513,0.072144,-0.341151
1.259519,0.072144,-0.338751
1.262525,0.072144,-0.336452
1.265531,0.072144,-0.334253
1.268537,0.072144,-0.332155
1.271543,0.072144,-0.330157
1.274549,0.072144,-0.328259
1.277555,0.072144,-0.326462
1.280561,0.072144,-0.324766
1.283567,0.072144,-0.323170
1.286573,0.072144,-0.321674
1.289579,0.072144,-0.320279
1.292585,0.072144,-0.318984
1.295591,0.072144,-0.317790
1.298597,0.072144,-0.316696
1.301603,0.072144,-0.315702
1.304609,0.072144,-0.314809
1.307615,0.072144,-0.314017
1.310621,0.072144,-0.313325
1.313627,0.072144,-0.312733
1.316633,0.072144,-0.312242
1.319639,0.072144,-0.311851
1.322645,0.072144,-0.311561
1.325651,0.072144,-0.311371
1.328657,0.072144,-0.311282
1.331663,0.072144,-0.311293
1.334669,0.072144,-0.311404
1.337675,0.072144,-0.311616
